12239809,27564889,97900,8597782,31206916,97900,18967107,20837591,97900,80,35,1
12239809,27604356,98168,8597782,31246383,98168,19006574,20837591,98168,80,35,1
12239809,27643962,98437,8597782,31285989,98437,19046180,20837591,98437,80,35,1
12239809,27683200,98706,8597782,31325227,98706,19085418,20837591,98706,80,35,1
12239809,27721471,98974,8597782,31363498,98974,19123689,20837591,98974,80,35,1
12239809,27759466,99244,8597782,31401493,99244,19161684,20837591,99244,80,35,1
12239809,27796311,99513,8597782,31438338,99513,19198529,20837591,99513,80,35,1
12239809,27833523,99781,8597782,31475550,99781,19235741,20837591,99781,80,35,1
12239809,27870414,100049,8597782,31512441,100049,19272632,20837591,100049,80,35,1
12239809,27906843,100318,8597782,31548870,100318,19309061,20837591,100318,80,35,1
12239809,27942538,100588,8597782,31584565,100588,19344756,20837591,100588,80,35,1
12239809,27981820,100856,8597782,31623847,100856,19384038,20837591,100856,80,35,1
12239809,28018434,101125,8597782,31660461,101125,19420652,20837591,101125,80,35,1
12239809,28055233,101394,8597782,31697260,101394,19457451,20837591,101394,80,35,1
12239809,28091802,101663,8597782,31733829,101663,19494020,20837591,101663,80,35,1
12239809,28128693,101930,8597782,31770720,101930,19530911,20837591,101930,80,35,1
12239809,28166275,102199,8597782,31808302,102199,19568493,20837591,102199,80,35,1
12239809,28196770,102445,8597782,31838797,102445,19598988,20837591,102445,80,35,4
12239809,28228187,102757,8597782,31870214,102757,19630405,20837591,102757,80,35,6
12239809,28265814,103026,8597782,31907841,103026,19668032,20837591,103026,80,35,6
12239809,28302566,103294,8597782,31944593,103294,19704784,20837591,103294,80,35,6
12239809,28337471,103564,8597782,31979498,103564,19739689,20837591,103564,80,35,6
12239809,28375099,103841,8597782,32017126,103841,19777317,20837591,103841,80,35,6
12239809,28416082,104139,8597782,32058109,104139,19818300,20837591,104139,80,35,6
12239809,28452650,104408,8597782,32094677,104408,19854868,20837591,104408,80,35,6
12239809,28493405,104673,8597782,32135432,104673,19895623,20837591,104673,80,35,6
12239809,28532731,104942,8597782,32174758,104942,19934949,20837591,104942,80,35,6
12239809,28572611,105210,8597782,32214638,105210,19974829,20837591,105210,80,35,6
12239809,28610699,105477,8597782,32252726,105477,20012917,20837591,105477,80,35,6
12239809,28647039,105746,8597782,32289066,105746,20049257,20837591,105746,80,35,6
12239809,28683010,106014,8597782,32325037,106014,20085228,20837591,106014,80,35,6
12239809,28721603,106283,8597782,32363630,106283,20123821,20837591,106283,80,35,6
12239809,28761300,106550,8597782,32403327,106550,20163518,20837591,106550,80,35,6
12239809,28802422,106819,8597782,32444449,106819,20204640,20837591,106819,80,35,6
12239809,28841336,107087,8597782,32483363,107087,20243554,20837591,107087,80,35,6
12239809,28880801,107355,8597782,32522828,107355,20283019,20837591,107355,80,35,6
12239809,28920590,107624,8597782,32562617,107624,20322808,20837591,107624,80,35,6
12239809,28960563,107891,8597782,32602590,107891,20362781,20837591,107891,80,35,6
12239809,29001134,108160,8597782,32643161,108160,20403352,20837591,108160,80,35,6
12239809,29039590,108428,8597782,32681617,108428,20441808,20837591,108428,80,35,6
12239809,29076848,108696,8597782,32718875,108696,20479066,20837591,108696,80,35,6
12239809,29115303,108964,8597782,32757330,108964,20517521,20837591,108964,80,35,6
12239809,29151592,109233,8597782,32793619,109233,20553810,20837591,109233,80,35,6
12239809,29187149,109500,8597782,32829176,109500,20589367,20837591,109500,80,35,6
12239809,29224314,109769,8597782,32866341,109769,20626532,20837591,109769,80,35,6
12239809,29260009,110037,8597782,32902036,110037,20662227,20837591,110037,80,35,6
12239809,29297450,110305,8597782,32939477,110305,20699668,20837591,110305,80,35,6
12239809,29335076,110573,8597782,32977103,110573,20737294,20837591,110573,80,35,6
12239809,29372474,110841,8597782,33014501,110841,20774692,20837591,110841,80,35,6
12239809,29406731,111110,8597782,33048758,111110,20808949,20837591,111110,80,35,6
12239809,29446060,111397,8597782,33088087,111397,20848278,20837591,111397,80,35,6
12239809,29486999,111691,8597782,33129026,111691,20889217,20837591,111691,80,35,6
