60053888,122524723,271809,55086551,127492060,271809,67438172,115140439,271809,28,53,11
60053888,123390465,273104,55446951,127997402,273104,67943514,115500839,273104,28,53,11
60908981,123481951,274379,55452203,128938729,274379,68029748,116361184,274379,28,53,11
61916279,123481951,275670,55452203,129946027,275670,68029748,117368482,275670,28,53,11
62918506,123481951,276966,55452203,130948254,276966,68029748,118370709,276966,28,53,11
63342830,123481951,278265,55452203,131372578,278265,68029748,118795033,278265,29,53,11
64348110,123481951,279550,55452203,132377858,279550,68029748,119800313,279550,29,53,11
64802255,123937156,280848,55452203,133287208,280848,68484953,120254458,280848,29,53,11
64802255,124688689,282126,55452203,134038741,282126,69236486,120254458,282126,29,53,11
64802255,125516643,283404,55452203,134866695,283404,70064440,120254458,283404,29,53,11
64802255,126347755,284682,55452203,135697807,284682,70895552,120254458,284682,29,53,11
64802255,127176543,285962,55452203,136526595,285962,71724340,120254458,285962,29,53,11
64802255,128001414,287248,55452203,137351466,287248,72549211,120254458,287248,29,53,11
64802255,128835432,288529,55555823,138081864,288529,73279609,120358078,288529,29,53,11
64802255,129818375,289817,56533504,138087126,289817,73284871,121335759,289817,29,53,11
64802255,130844698,291103,57559827,138087126,291103,73284871,122362082,291103,29,53,11
